exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
MY9P1WA,Smith Decline Reverse-Grip Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/MY9P1WA.gif,"Step:1 Adjust the smith machine to a decline position. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a reverse grip, hands slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
ktsFQAZ,Barbell Seated Calf Raise,2,barbell,calves,"hamstrings, quadriceps",lower legs,3,https://static.exercisedb.dev/media/ktsFQAZ.gif,"Step:1 Sit on a bench with your feet flat on the floor and a barbell resting on your thighs. | Step:2 Place the balls of your feet on a raised platform, such as a block or step. | Step:3 Position the barbell across your thighs and hold it securely with your hands. | Step:4 Keeping your back straight and your core engaged, lift your heels off the ground by extending your ankles. | Step:5 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
KUaoUV8,Band Straight Leg Deadlift,3,band,spine,"hamstrings, glutes",back,3,https://static.exercisedb.dev/media/KUaoUV8.gif,"Step:1 Stand with your feet shoulder-width apart and place the band around your feet. | Step:2 Hold the band with both hands, palms facing your body, and keep your arms straight. | Step:3 Engage your core and maintain a slight bend in your knees. | Step:4 Slowly hinge forward at your hips, keeping your back straight and chest lifted. | Step:5 Lower the band towards the ground while keeping your legs straight. | Step:6 Pause for a moment at the bottom, then squeeze your glutes and hamstrings to return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
x0lwvfq,Dumbbell Seated Bent Over Alternate Kickback,3,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/x0lwvfq.gif,"Step:1 Sit on a bench with a dumbbell in each hand, palms facing inwards. | Step:2 Bend forward at the waist, keeping your back straight and parallel to the ground. | Step:3 Extend one arm straight back, keeping it close to your body, until your arm is fully extended. | Step:4 Pause for a moment, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat with the other arm. | Step:6 Continue alternating arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
Bpkf41o,Dumbbell One Arm Chest Fly On Exercise Ball,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/Bpkf41o.gif,"Step:1 Sit on an exercise ball with a dumbbell in one hand and your feet flat on the ground. | Step:2 Walk your feet forward, rolling the ball until your upper back is supported on the ball and your head, neck, and shoulders are off the ball. | Step:3 Extend your arm with the dumbbell straight up above your chest, palm facing inward. | Step:4 Slowly lower the dumbbell out to the side, keeping a slight bend in your elbow. | Step:5 Pause for a moment when your arm is parallel to the ground. | Step:6 Engage your chest muscles to bring the dumbbell back up to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
pmnrOp0,Band Kneeling One Arm Pulldown,3,band,lats,"biceps, rhomboids",back,3,https://static.exercisedb.dev/media/pmnrOp0.gif,"Step:1 Attach the band to a sturdy anchor point above your head. | Step:2 Kneel down and hold the band with one hand, palm facing down. | Step:3 Extend your arm fully overhead, keeping your elbow slightly bent. | Step:4 Engage your lat muscles and pull the band down towards your side, bringing your elbow towards your ribcage. | Step:5 Pause for a moment at the bottom, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
ocYc6Db,Dumbbell Standing One Arm Palm In Press,2,dumbbell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/ocYc6Db.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in one hand at shoulder height with your palm facing inwards. | Step:2 Engage your core and keep your back straight. | Step:3 Press the dumbbell upwards until your arm is fully extended. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
QyO6Uma,Smith Machine Reverse Decline Close Grip Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/QyO6Uma.gif,"Step:1 Adjust the smith machine to a decline position. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
fXfqg1E,Weighted One Hand Pull Up,3,weighted,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/fXfqg1E.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang from the bar with your arm fully extended and your body straight. | Step:3 Engage your core and pull your body up towards the bar by bending your elbow and squeezing your back muscles. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Lower your body back down to the starting position with control. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
e25F58f,Dumbbell One Arm Reverse Fly (With Support),3,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/e25F58f.gif,"Step:1 Sit on a bench with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand with your palm facing inwards. | Step:3 Lean forward and place your free hand on the bench for support. | Step:4 Keep your arm slightly bent and raise it out to the side until it is parallel to the ground. | Step:5 Pause for a moment at the top, then slowly lower your arm back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
2NImIAG,Dumbbell Bicep Curl On Exercise Ball With Leg Raised,2,dumbbell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/2NImIAG.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in each hand with your palms facing forward and your arms fully extended. | Step:3 Slowly curl the dumbbells towards your shoulders, keeping your elbows close to your sides. | Step:4 Pause for a moment at the top of the movement, then slowly lower the dumbbells back to the starting position. | Step:5 While performing the bicep curl, raise one leg off the ground and hold it in the air for the duration of the exercise. | Step:6 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
VhX2JdE,Cable Standing Back Wrist Curl,2,cable,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/VhX2JdE.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with an overhand grip, palms facing down. | Step:3 Keep your arms straight and your elbows close to your sides. | Step:4 Slowly curl your wrists upward, bringing the cable handle towards your body. | Step:5 Pause for a moment at the top, then slowly lower the cable handle back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
8eqjhOl,Dumbbell Palms In Incline Bench Press,3,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/8eqjhOl.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench with your back against the backrest and feet flat on the ground. | Step:3 Hold a dumbbell in each hand with an overhand grip, palms facing inwards. | Step:4 Extend your arms straight up above your chest, keeping a slight bend in your elbows. | Step:5 Lower the dumbbells slowly towards your shoulders, keeping your elbows close to your body. | Step:6 Pause for a moment at the bottom, then press the dumbbells back up to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
RRWFUcw,Dumbbell Lunge,3,dumbbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/RRWFUcw.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand. | Step:2 Take a step forward with your right foot, lowering your body into a lunge position. | Step:3 Keep your back straight and your chest up as you lower your body. | Step:4 Push through your right heel to return to the starting position. | Step:5 Repeat with your left leg. | Step:6 Alternate legs for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
PbzNu7c,Dumbbell Incline Y-Raise,1,dumbbell,upper back,"shoulders, rear deltoids",back,3,https://static.exercisedb.dev/media/PbzNu7c.gif,"Step:1 Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing inwards. | Step:2 Lean forward slightly and let your arms hang straight down, keeping a slight bend in your elbows. | Step:3 Raise your arms out to the sides and up in a Y shape until they are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
eYnzaCm,Cable Bar Lateral Pulldown,3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/eYnzaCm.gif,"Step:1 Adjust the cable pulley to a high position and attach a straight bar. | Step:2 Sit facing the cable machine with your feet flat on the ground and your knees slightly bent. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lean back slightly and keep your chest up, maintaining a slight arch in your lower back. | Step:5 Pull the bar down towards your chest, leading with your elbows and squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
i4JkUaL,Barbell Side Bent V. 2,3,barbell,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/i4JkUaL.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with both hands, palms facing down. | Step:2 Keep your back straight and core engaged throughout the exercise. | Step:3 Slowly bend your torso to the right side, lowering the barbell towards your right knee. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat the movement on the left side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
fTlkJop,Dumbbell Side Lying One Hand Raise,1,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/fTlkJop.gif,"Step:1 Lie on your side with your legs extended and your head supported by your arm. | Step:2 Hold a dumbbell in your top hand with your palm facing down. | Step:3 Keeping your arm straight, raise the dumbbell up to shoulder height. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
WWD6FzI,Sled 45 Degrees One Leg Press,3,sled machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/WWD6FzI.gif,"Step:1 Adjust the sled machine to a 45-degree angle. | Step:2 Sit on the sled machine with your back against the pad and your feet on the footplate. | Step:3 Place one foot on the footplate and extend your leg, pushing the sled away from you. | Step:4 Slowly bend your knee and lower the sled back to the starting position. | Step:5 Repeat with the other leg. | Step:6 Continue alternating legs for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
9n2149Z,Sled Lying Squat,4,sled machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/9n2149Z.gif,Step:1 Adjust the sled machine to a comfortable weight. | Step:2 Lie on your back on the sled machine with your feet on the footplate. | Step:3 Position your feet shoulder-width apart and slightly angled outwards. | Step:4 Grip the handles of the sled machine for stability. | Step:5 Engage your glutes and core muscles. | Step:6 Push through your heels and extend your legs to lift the sled. | Step:7 Lower the sled back down by bending your knees and hips. | Step:8 Repeat for the desired number of repetitions.,0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,4.0,6.0,6.0,7.0,6.0,4.5
ngPpyRS,Barbell Seated Behind Head Military Press,3,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/ngPpyRS.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and bring it down to shoulder level, behind your head. | Step:4 Press the barbell upward until your arms are fully extended. | Step:5 Lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
