exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
IeTIEqg,Barbell Front Chest Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/IeTIEqg.gif,"Step:1 Start by standing with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell in front of your chest with your hands shoulder-width apart, elbows pointing forward. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
M72BExt,Exercise Ball One Leg Prone Lower Body Rotation,4,stability ball,glutes,"hamstrings, quadriceps, core",upper legs,4,https://static.exercisedb.dev/media/M72BExt.gif,"Step:1 Lie face down on the stability ball with your hips resting on the ball and your legs extended straight behind you. | Step:2 Place your hands on the ground in front of you for support. | Step:3 Engage your glutes and core muscles to stabilize your body. | Step:4 Slowly lift one leg off the ground, keeping it straight and parallel to the floor. | Step:5 Rotate your leg outward, away from your body, while keeping your hips and upper body stable. | Step:6 Pause for a moment at the end of the rotation, then slowly return your leg to the starting position. | Step:7 Repeat the rotation with the other leg. | Step:8 Continue alternating legs for the desired number of repetitions.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,Balance & Coordination,1.7,0.3,0.3,0.3,1.3,4.0,6.0,6.0,7.0,6.0,0.9
GUT8I22,Lever Deadlift,4,leverage machine,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/GUT8I22.gif,"Step:1 Adjust the seat height and foot platform to your desired position. | Step:2 Sit on the machine with your back against the pad and your feet flat on the foot platform. | Step:3 Grasp the handles or the sides of the seat for stability. | Step:4 Engage your glutes and hamstrings, and push through your heels to lift the weight up. | Step:5 Keep your back straight and avoid rounding your shoulders. | Step:6 Extend your hips fully at the top of the movement, squeezing your glutes. | Step:7 Lower the weight back down in a controlled manner, keeping tension on your glutes and hamstrings. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,4.0,6.0,6.0,7.0,6.0,4.5
CvPn9WV,Cable Standing Pulldown (With Rope),3,cable,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/CvPn9WV.gif,"Step:1 Attach a rope to the cable machine at the highest setting. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope with an overhand grip, palms facing down. | Step:4 Keep your back straight and core engaged throughout the exercise. | Step:5 Pull the rope down towards your thighs, squeezing your biceps. | Step:6 Pause for a moment at the bottom, then slowly release the rope back up. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
945zpRg,Barbell Wide Reverse Grip Bench Press,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/945zpRg.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with a wide reverse grip, slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Lower the barbell slowly towards your chest, keeping your elbows tucked in and your wrists straight. | Step:5 Pause for a moment when the barbell touches your chest, then push it back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
cALKspW,Cable Upright Row,3,cable,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/cALKspW.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold the cable attachment with an overhand grip. | Step:2 Keep your back straight and your core engaged throughout the exercise. | Step:3 Pull the cable attachment straight up towards your chin, leading with your elbows. | Step:4 Pause for a moment at the top, squeezing your shoulder blades together. | Step:5 Slowly lower the cable attachment back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
Gu2rNJd,Smith Chair Squat,3,smith machine,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/Gu2rNJd.gif,"Step:1 Adjust the height of the smith machine bar to a comfortable position. | Step:2 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:3 Place the barbell across your upper back, resting it on your traps. | Step:4 Engage your core and keep your chest up as you slowly lower your body by bending your knees and hips. | Step:5 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:6 Pause for a moment, then push through your heels to return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
3ZflifB,Cable Pushdown,3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3ZflifB.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the bar with an overhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and push the bar down until your elbows are fully extended. | Step:6 Pause for a moment, then inhale and slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
hvV79Si,Cable Low Seated Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/hvV79Si.gif,"Step:1 Sit on the machine with your feet flat on the footrests and your knees slightly bent. | Step:2 Grasp the handles with an overhand grip, palms facing down. | Step:3 Keep your back straight and lean slightly forward, maintaining a slight bend in your elbows. | Step:4 Pull the handles towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
xUwnBMT,Smith Seated Shoulder Press,3,smith machine,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/xUwnBMT.gif,"Step:1 Adjust the seat height so that the handles are at shoulder level. | Step:2 Sit on the machine with your back against the pad and your feet flat on the floor. | Step:3 Grasp the handles with an overhand grip and lift them off the supports, extending your arms fully. | Step:4 Lower the handles down to shoulder level, keeping your elbows slightly bent. | Step:5 Press the handles up overhead until your arms are fully extended. | Step:6 Pause for a moment at the top, then slowly lower the handles back down to shoulder level. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
XgWyAiA,Chest Dip (On Dip-Pull-Up Cage),4,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/XgWyAiA.gif,"Step:1 Adjust the dip bars to a height that allows you to comfortably grip them. | Step:2 Stand between the bars and place your hands on each bar, slightly wider than shoulder-width apart. | Step:3 Jump up and straighten your arms, supporting your body weight on the bars. | Step:4 Bend your knees and cross your ankles behind you. | Step:5 Lower your body by bending your elbows, keeping your chest up and your shoulders down. | Step:6 Continue lowering until your shoulders are below your elbows or until you feel a stretch in your chest. | Step:7 Push through your palms and extend your elbows to raise your body back up to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,5.5,6.0,6.0,7.0,6.0,5.4
euI1BwR,Barbell Speed Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/euI1BwR.gif,"Step:1 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell across your upper back, resting it on your traps or rear delts. | Step:3 Engage your core and keep your chest up as you lower your hips back and down, as if sitting into a chair. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Drive through your heels to stand back up, squeezing your glutes at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
EcaV7aL,Barbell Lying Close-Grip Press,3,barbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/EcaV7aL.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with a close grip, hands shoulder-width apart, palms facing towards your feet. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Slowly lower the barbell towards your chest, keeping your elbows close to your body. | Step:5 Pause for a moment when the barbell touches your chest, then push it back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
S9zHIvU,Barbell Rear Delt Row,3,barbell,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/S9zHIvU.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Bend forward at the hips, keeping your back straight and chest up. | Step:4 Pull the barbell towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
oR7O9LW,Barbell Squat (On Knees),3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/oR7O9LW.gif,"Step:1 Start by kneeling on the ground with your knees hip-width apart and your toes pointing forward. | Step:2 Place a barbell across your shoulders, gripping it with an overhand grip and your hands slightly wider than shoulder-width apart. | Step:3 Engage your core and keep your chest lifted as you slowly lower your body down by bending your knees, keeping your back straight. | Step:4 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
otqIxU4,Cable Lying Bicep Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/otqIxU4.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Lie face up on a flat bench with your feet flat on the ground. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Extend your arms fully, keeping your elbows close to your sides. | Step:5 Keeping your upper arms stationary, exhale and curl the bar up towards your shoulders. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
eOG0r6v,Cable Reverse Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/eOG0r6v.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and curl the bar up towards your shoulders, contracting your biceps. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
dzz6BiV,Smith Sumo Squat,3,smith machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/dzz6BiV.gif,"Step:1 Set up the smith machine with the barbell at hip height. | Step:2 Stand with your feet wider than shoulder-width apart, toes pointing outwards. | Step:3 Position yourself under the barbell, resting it on your upper back and shoulders. | Step:4 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:5 Lower yourself until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:6 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
W31mMjd,Barbell Side Split Squat,3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/W31mMjd.gif,"Step:1 Stand with your feet wider than shoulder-width apart, toes pointing slightly outward. | Step:2 Hold a barbell across your upper back, resting it on your traps. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, bending at the knees and hips. | Step:4 As you lower, push your knees out to the sides and keep your weight on your heels. | Step:5 Lower until your thighs are parallel to the ground, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
