exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
IGjKj1v,Lever Narrow Grip Seated Row,4,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/IGjKj1v.gif,"Step:1 Adjust the seat height and footrests to ensure proper form. | Step:2 Sit on the machine with your feet flat on the footrests and your knees slightly bent. | Step:3 Grasp the handles with a narrow grip, palms facing each other. | Step:4 Keep your back straight and lean slightly forward. | Step:5 Pull the handles towards your torso, squeezing your shoulder blades together. | Step:6 Pause for a moment at the peak of the movement. | Step:7 Slowly release the handles and return to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,3.0,5.0,6.0,7.0,6.0,2.3
Nu7jqFE,Resistance Band Seated Straight Back Row,3,resistance band,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/Nu7jqFE.gif,"Step:1 Sit on the floor with your legs extended and loop the resistance band around your feet. | Step:2 Hold the ends of the resistance band with your hands, palms facing each other. | Step:3 Keep your back straight and lean slightly back, engaging your core. | Step:4 Pull the resistance band towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
qatbkEd,Cable Side Bend Crunch (Bosu Ball),1,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/qatbkEd.gif,"Step:1 Stand with your feet shoulder-width apart, holding a cable handle in one hand. | Step:2 Place the other hand on your hip. | Step:3 Engage your core and slowly bend sideways towards the hand holding the cable, keeping your back straight. | Step:4 Pause for a moment at the bottom of the movement, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,6.0,5.0,4.0,4.0,2.3
EKXOMEh,Dumbbell Rear Delt Row_Shoulder,3,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/EKXOMEh.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a dumbbell in each hand with your palms facing your body. | Step:3 Bend forward at the waist, keeping your back straight and your core engaged. | Step:4 Extend your arms straight down towards the floor, with a slight bend in your elbows. | Step:5 Raise the dumbbells out to the sides, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
XU3ePuv,Cable Standing Crunch (With Rope Attachment),2,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/XU3ePuv.gif,"Step:1 Attach a rope to a cable machine at chest height. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Hold the rope with both hands and bring it behind your head, keeping your elbows bent. | Step:4 Engage your abs and slowly crunch your torso forward, bringing your elbows towards your knees. | Step:5 Pause for a moment at the top of the crunch, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
G8dXpNG,Ez Bar Reverse Grip Bent Over Row,3,ez barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/G8dXpNG.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold the ez barbell with an underhand grip, palms facing up, and hands shoulder-width apart. | Step:3 Bend forward at the hips, keeping your back straight and chest up, until your torso is almost parallel to the floor. | Step:4 Pull the ez barbell towards your lower chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the ez barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
DKBwJrL,Band One Arm Twisting Seated Row,3,band,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/DKBwJrL.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground and your back straight. | Step:2 Hold the band with one hand and extend your arm fully in front of you. | Step:3 Keeping your back straight, pull the band towards your body by bending your elbow and squeezing your shoulder blades together. | Step:4 At the same time, twist your torso towards the side of the pulling arm. | Step:5 Pause for a moment at the top, then slowly release the tension in the band and return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
SJqRxOt,Cable Rope Seated Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/SJqRxOt.gif,"Step:1 Sit on the rowing machine with your feet flat on the footrests and knees slightly bent. | Step:2 Grasp the cable ropes with an overhand grip, palms facing each other. | Step:3 Keep your back straight and lean slightly forward, maintaining a slight bend in your elbows. | Step:4 Pull the cable ropes towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
f7fnAIB,Cable Squat Row (With Rope Attachment),4,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/f7fnAIB.gif,"Step:1 Attach a rope to a cable machine at waist height. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Bend your knees and lower your body into a squat position, keeping your back straight and chest up. | Step:4 Grasp the rope with an overhand grip, with your hands shoulder-width apart. | Step:5 Engage your core and pull the rope towards your body, squeezing your shoulder blades together. | Step:6 Keep your elbows close to your body and continue pulling until your hands reach your chest. | Step:7 Pause for a moment at the top of the movement, then slowly release the rope and extend your arms back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
Tq6gbK6,Cable Straight Back Seated Row,3,cable,upper back,"biceps, forearms, shoulders",back,4,https://static.exercisedb.dev/media/Tq6gbK6.gif,"Step:1 Sit on the cable row machine with your feet flat on the footrests and your knees slightly bent. | Step:2 Grasp the cable handles with an overhand grip, palms facing down. | Step:3 Keep your back straight and lean slightly forward from the hips. | Step:4 Pull the cable handles towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
aXtJhlg,Dumbbell Step-Up,3,dumbbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/aXtJhlg.gif,"Step:1 Stand in front of a bench or step with a dumbbell in each hand, palms facing your body. | Step:2 Place your right foot on the bench or step, ensuring your entire foot is in contact with the surface. | Step:3 Push through your right heel and lift your body up onto the bench or step, straightening your right leg. | Step:4 Bring your left foot up onto the bench or step, standing fully upright. | Step:5 Step back down with your left foot, followed by your right foot, returning to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
Y8dOJlH,Cable Squat Row (With Rope Attachment) Heavy,4,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/Y8dOJlH.gif,"Step:1 Attach a rope to a cable machine at waist height. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 (heavy variation) Bend your knees and lower your body into a squat position, keeping your back straight and chest up. | Step:4 Grasp the rope with an overhand grip, with your hands shoulder-width apart. | Step:5 Engage your core and pull the rope towards your body, squeezing your shoulder blades together. | Step:6 Keep your elbows close to your body and continue pulling until your hands reach your chest. | Step:7 Pause for a moment at the top of the movement, then slowly release the rope and extend your arms back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
euq4pwp,Band Standing Twisting Crunch,2,band,abs,obliques,waist,2,https://static.exercisedb.dev/media/euq4pwp.gif,"Step:1 Stand with your feet shoulder-width apart and place the band around your upper back, crossing it in front of your chest. | Step:2 Hold the ends of the band with your hands, keeping your elbows bent and close to your sides. | Step:3 Engage your abs and twist your torso to one side, bringing your elbow towards the opposite knee. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat on the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
WrYPP2g,Cable One Arm Straight Back High Row (Kneeling),4,cable,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/WrYPP2g.gif,"Step:1 Attach a handle to a cable machine at waist height. | Step:2 Kneel down facing the cable machine and grab the handle with one hand. | Step:3 Keep your back straight and your core engaged. | Step:4 Pull the handle towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top of the movement. | Step:6 Slowly release the handle back to the starting position. | Step:7 Repeat for the desired number of repetitions. | Step:8 Switch sides and repeat the exercise with the other arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
WW95auq,Cable Kneeling Crunch,1,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/WW95auq.gif,"Step:1 Attach a rope handle to a high pulley and kneel down facing away from the machine. | Step:2 Hold the rope handle with both hands and place it behind your head, keeping your elbows out to the sides. | Step:3 Keeping your hips stationary, flex your waist and crunch your torso down towards your thighs. | Step:4 Pause for a moment at the bottom, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,6.0,5.0,4.0,4.0,2.3
CcWEoWV,Short Stride Run,2,body weight,cardiovascular system,"quadriceps, hamstrings, calves",cardio,4,https://static.exercisedb.dev/media/CcWEoWV.gif,"Step:1 Find an open space or a treadmill to perform the exercise. | Step:2 Stand tall with your feet hip-width apart. | Step:3 Start jogging in place, lifting your knees high and pumping your arms. | Step:4 After a few seconds, start taking short strides forward, maintaining a quick pace. | Step:5 Continue running with short strides for the desired duration or distance.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
Ca76jUE,Kettlebell Alternating Row,2,kettlebell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Ca76jUE.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a kettlebell in each hand with your palms facing your body. | Step:2 Bend forward at the hips, keeping your back straight and your core engaged. | Step:3 Pull one kettlebell up towards your chest, keeping your elbow close to your body and squeezing your shoulder blades together. | Step:4 Lower the kettlebell back down to the starting position and repeat with the other arm. | Step:5 Continue alternating arms for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
ZX9UZmj,Smith Bent Over Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/ZX9UZmj.gif,"Step:1 Set up the smith machine with the bar at hip height. | Step:2 Stand facing the bar with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with an overhand grip, hands slightly wider than shoulder-width apart. | Step:5 Pull the bar towards your lower chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the bar back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
xbkPfaw,Bodyweight Standing One Arm Row,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/xbkPfaw.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in one hand. | Step:2 Bend forward at the hips, keeping your back straight and your core engaged. | Step:3 Let the dumbbell hang straight down in front of you, with your arm fully extended. | Step:4 Pull the dumbbell up towards your chest, keeping your elbow close to your body. | Step:5 Squeeze your shoulder blades together at the top of the movement. | Step:6 Lower the dumbbell back down to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
