exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
BKa8dmT,Dumbbell Over Bench Neutral Wrist Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/BKa8dmT.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. | Step:2 Rest your forearms on the bench, allowing your wrists to hang off the edge. | Step:3 Keeping your upper arms stationary, exhale and curl the dumbbells up towards your shoulders. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
1cTf2Ux,Ez Bar Standing French Press,2,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/1cTf2Ux.gif,"Step:1 Stand with your feet shoulder-width apart and hold the ez barbell with an overhand grip. | Step:2 Raise the barbell above your head, fully extending your arms. | Step:3 Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows. | Step:4 Pause for a moment, then extend your arms back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
nlJsbkW,Dumbbell Biceps Curl (With Arm Blaster),2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/nlJsbkW.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
NvfE43H,Cable Concentration Curl,1,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/NvfE43H.gif,"Step:1 Sit on a bench or chair with your feet flat on the floor and your knees slightly bent. | Step:2 Hold the cable handle with an underhand grip and rest your elbow against the inside of your thigh. | Step:3 Keeping your upper arm stationary, exhale and curl the cable handle towards your shoulder while contracting your biceps. | Step:4 Pause for a moment at the top of the movement, then inhale and slowly lower the cable handle back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
G7xoEzr,Barbell Sitted Alternate Leg Raise,1,barbell,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/G7xoEzr.gif,"Step:1 Sit on a bench with your back straight and hold a barbell across your thighs. | Step:2 Keeping your legs straight, lift one leg up as high as possible while keeping the other leg on the ground. | Step:3 Lower the raised leg back down and repeat with the other leg. | Step:4 Continue alternating legs for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
3omWx6P,Band Alternating Biceps Curl,1,band,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3omWx6P.gif,"Step:1 Stand with your feet shoulder-width apart and hold the band with an underhand grip, palms facing up. | Step:2 Keep your elbows close to your sides and slowly curl one arm up towards your shoulder, squeezing your biceps at the top. | Step:3 Lower the arm back down to the starting position and repeat with the other arm. | Step:4 Continue alternating arms for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
tJ5nYqo,Ez-Bar Biceps Curl (With Arm Blaster),2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/tJ5nYqo.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip, palms facing up. | Step:2 Place your upper arms against the arm blaster, keeping them stationary throughout the exercise. | Step:3 Keeping your elbows close to your body, exhale and curl the barbell up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
4dF3maG,Dumbbell One Arm Hammer Preacher Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4dF3maG.gif,"Step:1 Sit on a preacher bench with a dumbbell in one hand and your upper arm resting on the pad. | Step:2 Hold the dumbbell with a neutral grip (palms facing your body). | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
ESOd5Pl,Dumbbell Incline Fly,3,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/ESOd5Pl.gif,"Step:1 Set an incline bench to a 45-degree angle. | Step:2 Sit on the bench with a dumbbell in each hand, palms facing each other. | Step:3 Lie back on the bench and press the dumbbells up to the starting position, directly above your chest. | Step:4 Lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest. | Step:5 Pause for a moment, then squeeze your chest muscles to bring the dumbbells back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
P9ZRyLT,Hyght Dumbbell Fly,2,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/P9ZRyLT.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight up over your chest, with a slight bend in your elbows. | Step:3 Keeping a slight bend in your elbows, lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest. | Step:4 Pause for a moment, then reverse the movement and bring the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
dPmaUaU,Dumbbell Standing Calf Raise,1,dumbbell,calves,ankles,lower legs,2,https://static.exercisedb.dev/media/dPmaUaU.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand. | Step:2 Raise your heels off the ground as high as possible, using your calves. | Step:3 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
25GPyDY,Barbell Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/25GPyDY.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing forward. | Step:2 Keep your elbows close to your torso and exhale as you curl the weights while contracting your biceps. | Step:3 Continue to raise the bar until your biceps are fully contracted and the bar is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale as you slowly begin to lower the bar back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
UXpKJoq,Lever Lying Two-One Leg Curl,2,leverage machine,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/UXpKJoq.gif,"Step:1 Adjust the machine to fit your body and sit on it with your back against the backrest. | Step:2 Place your legs on the lever pad, just above your ankles. | Step:3 Grasp the handles on the sides of the machine for support. | Step:4 Keeping your upper body still, exhale and curl your legs up towards your glutes. | Step:5 Pause for a moment at the top, then inhale and slowly lower your legs back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
7D5bgLT,Dumbbell Seated Preacher Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/7D5bgLT.gif,"Step:1 Sit on a preacher curl bench with your feet flat on the floor. | Step:2 Hold a dumbbell in one hand with an underhand grip, resting your upper arm against the preacher pad. | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
5fKX7wi,Dumbbell Seated Reverse Grip One Arm Overhead Tricep Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/5fKX7wi.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell with an underhand grip and extend your arm straight up overhead. | Step:3 Lower the dumbbell behind your head by bending your elbow, keeping your upper arm stationary. | Step:4 Pause for a moment, then extend your arm back up to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
6em2Dxj,Dumbbell Alternate Seated Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/6em2Dxj.gif,"Step:1 Sit on a bench with a dumbbell in each hand, palms facing your torso and arms extended down. | Step:2 Keep your back straight and your elbows close to your torso. | Step:3 Exhale and curl the dumbbell in your right hand towards your shoulder, keeping your upper arm stationary. | Step:4 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:5 Pause for a brief moment, then inhale and slowly lower the dumbbell back to the starting position. | Step:6 Repeat the movement with your left arm. | Step:7 Continue alternating arms for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
Dsfz0Id,Ez Bar Seated Close Grip Concentration Curl,1,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Dsfz0Id.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold an EZ barbell with an underhand grip. | Step:2 Rest your elbow on the inside of your thigh, just above the knee. | Step:3 Curl the barbell up towards your shoulder while keeping your upper arm stationary. | Step:4 Squeeze your biceps at the top of the movement, then slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
6MfS53i,Dumbbell Lying Single Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/6MfS53i.gif,"Step:1 Lie flat on a bench with a dumbbell in one hand and your arm fully extended above your chest. | Step:2 Lower the dumbbell in a controlled manner towards your forehead, keeping your upper arm stationary. | Step:3 Pause briefly at the bottom of the movement, then extend your arm back to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
qCNVnaU,Sled 45В° Calf Press,2,sled machine,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/qCNVnaU.gif,"Step:1 Adjust the sled machine to a 45-degree angle. | Step:2 Place your feet on the sled platform with your toes pointing forward. | Step:3 Push the sled platform away from you by extending your ankles and calves. | Step:4 Pause for a moment at the top, then slowly lower the sled platform back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
bQy2Eni,Dumbbell One Arm Kickback,3,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/bQy2Eni.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in your right hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Bring your right elbow up to your side, keeping it bent at a 90-degree angle. | Step:4 Extend your right arm straight back, squeezing your triceps at the top of the movement. | Step:5 Slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
jtFKbt5,Ez Barbell Seated Curls,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/jtFKbt5.gif,"Step:1 Sit on a bench with your feet flat on the ground and your back straight. | Step:2 Hold the ez barbell with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:3 Rest your upper arms on your thighs, allowing the ez barbell to hang down in front of you. | Step:4 Keeping your upper arms stationary, exhale and curl the ez barbell upwards towards your shoulders. | Step:5 Pause for a moment at the top, squeezing your biceps. | Step:6 Inhale and slowly lower the ez barbell back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
FQXdXzY,Dumbbells Seated Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/FQXdXzY.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell in both hands with an overhand grip, and raise it above your head. | Step:3 Bend your elbows and lower the dumbbell behind your head, keeping your upper arms close to your ears. | Step:4 Extend your arms and raise the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
